Review,Lecturer,Training_program,Facility,Others
"giảng viên thoải mái , giảng dạy tận tâm .cần có nhiều buổi thực hành trên thiết bị thật hoặc giảng viên nên đem thiết bị thật làm vài bày mẫu trên lớp .giảng viên cho bài tập sát với nội dung , giảng giải dễ hiểu .ngồi nhiều , nhìn slide nhiều .",3,1,1,1
"bài giảng hấp dẫn , gần gũi thực tế .em không hài với phương pháp dạy của thầy .phòng thực hành dây mạng không rút được , wifi thì yếu .cần có tiết chế trong bài thực hành làm sao để đáp ứng đúng những gì sinh viên đang có hoặc trang bị phòng thực hành có cấu hình cao .",1,3,1,1
nên cho thêm bài tập .dạy bài hơi nhanh khó hiểu .số lượng buổi học hơi ít so với nội dung thực hành .em xin chân thành cảm ơn !,1,1,1,2
"cách giảng bài chi tiết vừa đủ và dễ hiểu .cần cho thêm nhiều tài liệu , nhiều bài tập để sinh viên tư nghiên cứu .máy chiếu mờ phòng học hơi nóng .mạng khởi động lâu .",3,1,1,2
giảng viên xuất sắc .các thiết bị âm thanh cần được đảm bảo hơn .không hiểu gì .nên chú trọng nói nghe nhiều vì đã là anh văn 3 rồi .,3,1,1,1
sử dụng thời gian học không hiệu quả .quá nhiều trò .không !mang tiếng phòng lab của một khoa mà không bằng phòng lab thực hành cơ bản .,1,1,1,2
"thầy cần quan tâm tới lớp hơn , hơn nữa nhiều lúc thầy cũng đi trễ , trong khi các bạn đi trễ quá 15 phút thì thầy khóa cửa và không cho vào nữa , trong khi môn học này sinh viên chỉ lên hỏi cách làm bài tập thầy giao chứ thầy không có hướng dẫn làm .phần thực hành cần có thời lượng cao hơn và nhiều nội dung bổ trợ lý thuyết hơn .nâng cao trang thiết bị phòng học .đề thi môn dài sinh viên làm không đủ thời gian .",1,1,1,1
"thầy có khả năng truyền thụ tốt , giúp sinh viên có thể dễ dàng hình dung được các thuật toán .cần nhiều giờ thực hành hơn nữa vì chủ yếu được học lý thuyết , thời gian tiếp xúc thiết bị ít .và rất hiểu sinh viên .em nghĩ cơ sở vật chất vẫn còn yếu kém , ngồi xa không thể nhìn rõ được slide bài giảng của cô giáo , phòng học rất nóng .",3,1,1,3
"cho bọn em tự nghiên cứu các phần và tự lên thuyết trình về bài giảng đó , điều đó thật sự rất bổ ích cho bọn em .bài thi cũng sử dụng nửa tiếng việt nửa tiếng anh với câu hỏi và đáp án khó hiểu , không rõ ràng .cần nâng cao chất lượng máy chiếu .em không học lớp này , không hiểu sao trong danh sách khảo sát của em lại có lớp này với giảng viên này .",3,1,1,1
"kiến thức chuyên môn sâu .hay .điểm quá trình chưa thật sự công bằng với sinh viên .trang thiết bị như doubledot quạt , micro , máy chiếu , phấn cần được hoàn thiện hơn .",3,1,1,3
giảng viên có tâm huyết với việc dạy học .nên có các bài tập bắt buộc doubledot cá nhân doubledot nắm sát được tiến độ và khả năng của từng sinh viên nhóm doubledot đánh giá và hình thành kỹ năng làm việc nhóm đôi khi do không bắt buộc các bài tập nhóm và các bài tập thuyết trình mà các bạn sinh viên thụ động !đề cập nhiều thông tin mở rộng ngoài xã hội .nâng cấp trang thiết bị phòng học doubledot máy chiếu và quạt .,3,1,1,3
"truyền đạt không dễ hiểu .giảng viên nhiệt tình , giải đáp cụ thể các thắc mắc của sinh viên .cũng hài lòng .thay đổi hệ thống âm thanh phòng học .",3,3,1,2
"đôi khi bài giảng giảng viên thực hiện hơi chán không được cuốn hút .thân !thầy nhiệt tình .em mong học kỳ tới , nhà trường cung cấp cho những lớp phần mềm chất lượng cao chúng em nhiều sự lựa chọn giảng viên cho môn học game cơ bản để chúng em có thể nhanh chóng hoàn thành môn học và ra trường đúng tiến độ .",3,1,1,2
"cô dạy kỹ , vui tính , quan tâm sinh viên .không rõ "" thu được gì "" từ môn học này .học anh văn nên học ở phòng lab , cách âm để khi học listening không bị ảnh hưởng bởi bên ngoài .cần có các bài tập thực tiễn hơn .",3,1,1,1
"giảng viên nhiệt tình , giảng dạy hiệu quả bằng tiếng anh .các slide và tài liệu thầy cung cấp cụ thể .thoải mái , có hiệu quả .học gần công trình thì công thật không thể chịu nổi .",1,2,1,3
"nếu được thì em nghĩ thầy nên có bài sửa sau mỗi ngày deadline thực hành vì môn mạng máy tính rất khó nắm bắt .chưa nói đến sinh viên tự tra .giảng viên nhiệt tình , đảm bảo chất lượng giảng dạy .kiến thức thực tế cao , hiệu quả hơn cách dạy lý thuyết slide .",1,3,1,1
"em có gửi mail thắc mắc thì không thấy trả lời .nói thuyết trình , nhưng thực ra các bạn chỉ lên đọc slide thôi , và kết quả , ai ở nhóm nào chỉ hiểu được nội dung của nhóm mình trình bày mà thôi .thầy dạy rất nhiệt tình và giảng kỹ bài không cần cải thiện gì cả .ảnh hưởng đến việc thực hành .",1,1,3,1
"giảng viên rất nhiệt tình , phương pháp giảng dạy hay , dễ hiểu .trời quá nóng mà không có đủ không khí mát mẻ .phải bỏ tiền học lại .cần nói rõ hơn bằng cách trình bày lên bảng thay vì nhìn vào slide .",3,1,1,1
"cô nhiệt tình và tận tâm với lớp .có những ví dụ sinh động dễ hiểu .các máy tính của trường thường xuyên bị lỗi khi sử dụng , sinh viên thường phải mang laptop cá nhân lên làm bài hay thi cử .tất cả đều hài lòng .",3,3,1,3
"thầy dạy rất hay , kiến thức rất thực tế , theo sát sinh viên từng bước một , hướng dẫn tận tình tận tâm , truyền đặt kiến thức dễ hiểu , thuyết phục .tập patin rất dễ .bài giảng khô khan .nâng cao chất lượng phòng máy .",3,1,1,3
"giảng dạy hay , nhiệt tình .sử dụng dụng cụ dạy học có chất lượng tốt , ví dụ như máy nghe tiếng anh chất lượng tốt .không có y kiến .theo em , giảng đường hơi nóng .",3,2,1,1
"cần thêm phần ngôn ngữ sql kết hợp với ngôn ngữ lập trình c để có thể lập trình được cho một cơ sở dữ liệu .cho thảo luận nhóm khá hay .cần tăng cường chất lượng wifi để sinh viên có thể tìm kiếm tài liệu trong quá trình thực hành .em không thể đi học môn wzjwz75 , nên học kỳ này sẽ nợ môn này .",1,1,1,1
cô dạy được .cũng được .không hài lòng cho lắm .có đề cương cơ bản chung .,2,2,1,1
"thầy rất tận tâm , cũng như nhiệt tình truyền đạt kiến thức cho sinh viên !sinh viên hoàn toàn tự học .ước tính khoảng 5 - 6 buổi như vậy .tôi cảm nhận được tâm huyết của thầy .",3,3,1,2
"giọng thầy hơi khó nghe một xíu .dạy rất dễ hiểu và nhiệt tình , em rất thích cách giảng dạy của cô .máy chiếu rõ hơn .cô rất nhiệt tình trong hoạt động giảng dạy , công bằng trong đánh giá , rất quan tâm đến sinh viên .",3,1,3,3
"thầy dạy nhiệt tình tận tâm .chấm điểm thực hành cần xem xét , khó đạt điểm cao .đề nghị trang bị loa và micro mới .thầy giảng hay , hướng dẫn giải bài tập chuẩn , có chuyện vui nghe thú vị .",1,1,1,1
"môn học nên cho thêm nhiều dạng bài tập dưới dạng tiếng việt , vì trong giảng đường máy chiếu mờ , chữ tiếng anh nữa nhìn rất phiền phức cho những bạn ở sau !thầy nên định hướng nghiên cứu , hướng dẫn cách triển khai đối với những bài thực hành khó .quá nhanh .phòng thực hành thường xuyên không mở đúng giờ , hy vọng giáo viên mở cửa đúng giờ .",1,1,1,1
"kiến thức dồi dào , thường xuyên cập nhật thông tin cho sinh viên .ngoài ra , em mong môn học này chú trọng đơn thuần nhiều hơn về việc lập trình và lập trình trực quan , chú trọng trong việc xử lý source code và cách lập trình của sinh viên ( của đồ án ) .phòng học không đáp ứng đủ nhu cầu học tập của sinh viên , máy chiếu khá mờ .tất cả đều phải sử dụng trên phần mềm mô phỏng proteus .",3,1,1,1
"trang bị thêm thiết bị nghe nhìn .cô rất nhiệt tình , vui tính , biết quan tâm học sinh .cần được thực hành liên tục , để có sự hướng dẫn của giáo viên khi làm đồ án .lớp học chỉ hơi nóng .",3,1,1,3
"thầy giảng bài và sửa bài tập rất cẩn thận .thầy dạy hay , truyền đạt tốt , mong phòng công tác sinh viên liên hệ thầy để có phương pháp chiến lược dạy số kiến thức đó nhưng với thời gian ít hơn , chứ nếu một bài dạy trong một năm thì sinh viên thế nào chẳng giỏi .máy chiếu thì quá mờ mới gần đây thôi , quạt thì có cái chạy được , có cái bị hỏng công tắc .chúc thầy nhiều sức khỏe !",3,1,1,3
hiểu tâm lý học sinh nên mọi người trong lớp đều chú ý giảng bài .nghiên cứu khoa học .nội dung môn học nên được cập nhật .máy chiếu rất mờ .,3,1,1,2
"cô nhiệt tình giảng dạy , tương tác với sinh viên rất tốt .nội dung môn học khá khó để tiếp thu .đến cuối kỳ thì thật sự kiến thức để bọn em đi thi chỉ bằng 1 fraction 10 kiến thức thầy dạy , thậm chí là ít hơn cũng có thể .hỗ trợ thêm về các thiết bị dạy và học .",3,1,1,1
"giảng viên dễ mến , dễ gần gũi với sinh viên .nên gắn chặt hơn nữa môn học với thực tiễn .em không ý kiến .thầy dạy rất dễ hiểu và lôi cuốn học sinh .",3,1,1,2
"giảng viên có kiến thúc chuyên môn và kiến thức chung rất tốt , tài năng , giỏi ngoại ngữ , hiền lành , gần gũi với sinh viên .số lượng sinh viên trên một lớp cần ít hơn .phòng anh văn gần với công trình đang thi công , mong nhà trường sắp xếp để có phòng học yên tĩnh .không dạy vào trọng tâm chương trình , sử dụng giáo trình mà thường đi lan man .",3,1,1,1
"giảng dạy dễ hiểu , ví dụ trực quan .tôi xin góp ý doubledot đổi giờ học anh văn vào buổi sáng để chất lượng của buổi học được nâng cao .cô giảng lý thuyết hơn dài , bài tập áp dụng ít chỉ toàn những bài cơ bản , khó áp dụng những bài đó để giải những bài khác nâng cấp hơn .hệ thống máy chiếu cần cải thiện .",3,1,1,3
"cô rất dễ thương .phòng học nóng , máy chiếu hơi mờ .cần xác định rõ mục đích môn học và cho sinh viên đề cương chi tiết môn học trước khi bắt đầu .ảnh hướng tới kết quả chung của em .",3,1,1,1
"cô giảng bài rất nhanh , mong cô sẽ dạy chậm lại để sinh viên kịp hiểu vấn đề .các hoạt động chưa vui .việc kết nối mạng máy tính trong phòng thực hành cần được sửa chữa .số lượng sinh viên trong một lớp quá lớn .",3,1,1,1
"giảng viên thiếu kinh nghiệm truyền đạt trầm trọng .cô dễ thương , dạy dễ hiểu , nhiệt tình với học sinh .kiểm tra bằng web .lớp học sạch sẽ , thoáng mát .",1,3,3,2
"giảng viên dạy rất chán , chỉ lên bảng viết vài chữ rất nhỏ và xấu rồi ngồi mà không hướng dẫn sinh viên thực hành .tăng số lượng kit thực hành !chúng em gửi lời cám ơn đến thầy wzjwz213 !cô dạy rất nhiệt huyết , luôn vì sinh viên .",1,1,1,3
thầy wzjwz174 ít cho bài tập về nhà .lịch học bù đôi khi cập nhật trễ .bỏ vấn đề điểm danh .cải tiến phòng học nhiều thiết bị cho việc thực hành .,1,1,1,1
"giảng viên nhiệt tình , thân thiện , vui tính .cần cân bằng việc giảng dạy giữa sinh viên yếu và khá trở lên .wifi yếu .không có điểm nào không hài lòng .",3,1,1,2
"máy tính trường nên nâng cấp .giảng viên dạy còn hơi nhanh và chưa quan tâm nhiều đến sinh viên .trình độ chuyên môn cao .sinh viên sẽ được học nhiều kiến thức thực tế , thiết thực và hiệu quả hơn .",1,1,1,2
"cách thầy dạy môn này trong kỳ trước em không được biết chỉ được nghe từ các bạnem đã cảm thấy vui khi được học với thầy .phòng học và các thiết bị giảng dạy cần được nâng cấp tốt hơn .bài tập đa dạng và phong phú .hiểu biết rõ hơn về các ngành học trong trường , được gặp những giáo viên hướng dẫn giỏi từ các khoa khác nhau .",3,3,1,3
"mong nhà trường sửa chữa lại các máy tính đã bị hỏng ở phòng thực hành khoa wzjwz4 phòng wzjwz5 , để quá trình thực hành của sinh viên được tốt hơn .giảng viên không đưa các bài giảng lên hệ thống courses .em có phản ánh thế này doubledot thực hành là học cách tuần , trong khi đó thì bài thực hành mỗi tuần mỗi khác .sinh viên có thể hiểu bài và áp dụng vào bài tập .",1,1,1,3
thầy dạy vô cùng nhiệt tình .không nên học theo cách học thpt gây nhàm chán .cần nhiều tài liệu mới .máy chiếu mờ !,3,1,1,1
"nhà trường nên đưa môn học này vào thời khóa biểu bắt buộc ở học kỳ 1 của các sinh viên năm nhất nhằm giúp các em nắm biết được mình nên học gì , mình có nên chuyển đổi ngành hay không .kiến thức truyền đạt của giảng viên .bởi vì trong một số trường hợp sinh viên làm bài thi thì máy tính của trường không đáp ứng đủ nhu cầu của sinh viên phải đủ nhanh .còn nhiều thứ còn khó hiểu , khó tiếp cận .",2,1,1,1
giảng viên thường không lên lớp nếu có lên lớp thì chỉ ngồi lỳ một chổ không giảng bài hay hướng dẫn sinh viên thực hành .tăng cường thiết bị .đồ án thực hành khác xa so với lý thuyết học trên lớp .em rất thích !,1,1,2,3
cô giảng rất hay .môn học không hữu ích đối với ngành học của em .không có ý kiến chất lượng môn học vừa đủ cho mọi sinh viên .các phòng máy cần được trang bị các phần mềm hỗ trợ cho môn học phù hợp .,3,1,1,2
"nên nêu ra những ví dụ áp dụng cho thuc tiễn tốt hơn và dạy sinh viên nhũng kiến thức cơ bản trước đã .tăng cường chất lượng wifi cho các phòng lab .em thấy nên sử dụng slide tiếng việt , sinh viên sẽ dễ tiếp thu hơn .tốn thời gian .",1,1,1,1
"không có ý kiến !cần dạy nhiều hơn vì khi thực hành chủ yếu sinh viên tự thực hành .thầy dạy khá dễ hiểu .cung cấp kiến thức bổ ích , dễ tiếp thu .",3,1,3,2
"dạy hay , dễ hiểu , luôn hòa đồng và vui vẻ với sinh viên .dạy rất nhiệt tình .cô rất chu đáo , nhiệt tình .sửa lại một số máy bị hư chuột , chuột rất khó di chuyển , gây khó khăn cho việc thực hành .",3,1,1,3
"giảng dạy nhiệt tình , cập nhật bài giảng , điểm số nhanh .thêm phòng thiết bị để thực hành .nên dành nhiều thời gian cho bài tập và hướng dẫn cụ thể phương pháp giải hơn .kiểm tra thường xuyên .",3,1,1,2
"thầy giảng dạy nhiệt tình , tận tụy , tận tình hướng dẫn .thật sự em rất mơ hồ về môn học này .kết quả môn thực hành thì rất tốt nhưng ở môn lý thuyết thì ngược lại .phòng thực hành có nhiều máy không sử dụng được .",3,1,1,1
"truyền đạt tốt .cung cấp thêm tài liệu , giáo trình bộ môn .cần trang bị phòng thực hành phù hợp với đặc thù môn học .cô tận tâm , nhiệt tình .",3,1,1,3
"thầy rất tận tình , nhưng hay vắng .cần cải thiện cơ sở vật chất phù hợp với môn học anh văn hơn nữa .làm việc nhóm nhiều .em thi giữa kỳ được 9dot5 điểm .",1,3,1,2
"khá nhiều bài tập trên wecode quá khó và không thực tế , hy vọng kỳ thi sắp tới thầy cho đề dễ thở hơn và không đánh đố quá nhiều , em sắp rớt môn đến nơi rồi ạ hu hu .máy tính khó sử dụng .đa số các giờ đều do sinh viên thuyết trình nhưng thực tế sinh viên đứng thuyết trình còn chưa hiểu bài làm sao trình bày lại cho các bạn hiểu .em xin nhà trường xem lại bài thi anh văn đầu vào .",1,1,1,1
"nên phát hết các bài kiểm tra còn lại .các tiết thực hạnh hay , thực tế , không khí vui vẻ .để cải tiến chất lượng môn học , em hi vọng nhà trường tăng thời lượng cho môn này , vì thực sự môn này còn nhiều vấn đề nhưng không đủ thời gian để dạy .phòng học nóng .",1,1,1,3
chỉ lên cho tự làm .cô dạy rất kỹ và rất quan tâm đến sự truyền đạt của mình đến sinh viên .phòng máy cần được nâng cấp nhiều máy không hoạt động được .rất thú vị .,3,1,1,3
cô dạy tận tâm nhiệt tình .phục vụ ở mảng nào cho công việc sau này !bài tập giảng dạy chưa kỹ .cần nâng cao cơ sở vật chất của phòng học .,3,1,1,2
"phương thức giảng dạy .thầy dạy tốt , vui vẻ .béo quá không tốt cho sức khỏe .phải nâng cấp quạt và máy chiếu !",3,2,1,1
cô rất tận tâm và quan tâm đến sinh viên .môn học cung cấp nhiều kiến thức bổ ích .thực hành chứa các kiến thức chưa học lý thuyết .hi hi .,3,3,1,3
"đây là tình trạng chung của tất cả các lớp thực hành không chỉ riêng lớp này .hài lòng hoàn toàn .môn này không có giảng dạy .đặc biệt cần thông tin cụ thể về những dụng cụ nào nhà trường phải có trách nhiệm cấp cho sinh viên và giảng viên , ví dụ như có trường hợp bút lông viết bảng xài qua vài học kỳ đã khô hết mực , bút mờ không viết được nhưng giảng viên và sinh viên không biết đến đâu để đổi hay thay bút mới nên dẫn đến có giảng viên đành nói chay , không ghi chép được gì , hoặc phải tự đi mua bút viết bảng mới để viết .",2,1,1,3
"đầu tư một bộ giáo trình chất lượng , dễ hiểu .giảng viên linh động cung cấp tài liệu cho sinh viên trong và ngoài hệ thống moodle .bình thường .chuẩn bị bài học kỹ càng .",3,1,1,2
"giảng viên thiếu tâm huyết .chiếm 20% điểm bất công so với lớp của giáo viên dạy cùng môn .cám ơn thầy fraction cô đã đọc một bài dài thế này .cô dạy rất nhiệt tình , tận tâm , cách dạy dễ hiểu .",1,1,1,2
"bàn ghế còn bụi .cô rất xinh .thầy giảng dạy tốt , vui tính , điểm danh đều đặn .sinh viên hiểu thầy mới cho về .",3,1,1,2
"đồng ý là sinh viên thì tự học là chính , giảng viên là người hướng dẫn , nhưng mà tại lớp này giảng viên chẳng hướng dẫn được gì , cứ thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được , giảng dạy kho hiểu , khô khan , demo không rõ ràng .cần liên hệ thực tiễn nhiều hơn .em cảm thấy áp lực và không thoải mái trao đổi với thầy , hỏi thầy mà thầy không trả lời .trình bày slide bài giảng rõ ràng hơn .",1,1,1,1
"phong cách giảng bài của cô tạo sự cuốn hút người nghe cảm giác thoải mái .còn kiểm tra thì nên thuyết trình hoặc làm đề tài là hay nhất , đừng làm mấy bài kiểm tra làm chi , vừa chẳng khẳng định được người đó có kỹ năng chưa , chỉ chạy theo chỉ tiêu và nhồi sọ .âm thanh phòng học wzjwz238 còn quá nhỏ nên khiến thầy thường nói không micro .chép hơi nhiều .",3,1,1,1
dạy có tâm .thực hành mà dành hơn 80% nói về lý thuyết không đáp ứng yêu cầu sinh viên .nâng cao chất lượng thực thành .đúng như vậy luôn hi hi .,3,1,1,2
"thầy rất đúng giờ giấc .nên có thời gian nghỉ giải lao giữa giờ cho sinh viên bớt căng thẳng .cảm giác như là cấp 2 học nhạc và vẽ vậy .như đã nêu trên , phòng máy trang bị bản visual studio quá cũ khiến việc thực hành trở nên khó khăn , không phù hợp với thực tế chắc hẳn không ai ra trường đi làm .",3,1,1,1
"cô nhiệt tình , dễ tính .chưa được cung cấp hay giới thiệu về tài liệu tham khảo , thời gian chép bài trên bảng còn tốn hơi nhiều thời gian .nghỉ dạy không báo trước sinh viên .cần sửa chữa trang thiết bị giảng dạy .",1,1,1,3
"thầy dạy dễ hiểu , giảng bài khá kỹ .giảng viên dạy dễ hiểu .cô rất yêu nghề và thương sinh viên .lớp wzjwz1 nên được học ở phòng máy tốt hơn chút xíu được không ạ .",3,1,1,3
"nội dung thực hành không hỗ trợ nhiều cho nội dung lý thuyết .giảng viên thoải mái , nhiệt tình , gần gũi với sinh viên .điều này xảy ra ở mọi tiết học .cải thiện cơ sở vật chất và thiết bị dạy học .",3,1,1,1
"giảng viên nghiêm khắc , bài giảng chuyên sâu giúp sinh viên hiểu rõ vấn đề .cần bỏ môn xác suất thống kê thay bằng học lập trình trực quan để sinh viên có thể dễ tiếp thu kiến thức .đươc biết nhiều cái mới lạ .thầy dạy tương đối dễ hiểu .",3,1,1,3
đảm bảo đầy đủ giờ lên lớp truyền đạt đủ kiến thức theo đề cương .kiến thức bổ ích .cải tiến trang thiết bị phòng thực hành .không hài lòng gì cả .,3,3,1,1
"giảng viên tận tâm , nhiệt tình giúp đỡ sinh viên .cho phép được sử dụng android trong báo cáo .hài hước .nếu thời gian đó , giảng viên cung cấp thêm tài liệu và hướng dẫn thêm .",3,1,1,3
"đưa nhiều bài tập khó mà có lời giải cho sinh viên về nhà nghiên cứu .tận tâm , tận lực .phòng học cần mát mẻ và ít bụi hơn , các bộ mạch , bộ kit thí nghiệm trong phòng lab khoa wzjwz38 cần được bảo trì , sửa chữa thường xuyên , hầu như là không còn cái nào đảm bao chất lượng cả , có cái thì hỏng một ít có cái thì hỏng hết để đấy .giảng đường quá nóng .",3,1,1,3
"giảng viên nên chấm deadline về nhà sớm hơn .nên thêm thời gian học .máy của phòng thực hành wzjwz241 khởi động visual studio chậm , bàn phím chưa tốt .nắm được các kiến thức quan trọng .",1,1,1,3
"sự nhiệt tình vui vẻ .thầy nhiệt tình , vui vẻ .phòng thưc hành cần thường xuyên vệ sinh , sửa chữa thiết bị , bị lỏng , đứt , hay hư hỏng .và cách dạy của thầy khá khó hiểu ?",3,1,1,3
"giáo viên rất nhiệt tình với sinh viên .một môn học rất hay .phòng lab khoa wzjwz16 trên tầng 3 nhà wzjwz17 quá chật chội , bụi bám lớp dày , trang thiết bị mạng đầu tư đắt tiền nhưng ít khi sử dụng tới , không kiểm tra lau chùi sẽ dẫn đến hỏng hóc , quạt không còn quay .không quen với giọng của thầy , có thể vì chưa quen nhanh được , nên đôi lúc hơi khó hiểu .",3,3,1,1
"không thu hút được sự tập trung của sinh viên .nên tăng thời gian học .cô rất dễ thương , hiền nữa .nên bố trí cho phòng jack cắm loa cho lab , để khi thầy phát video , hoặc thí nghiệm xử lý âm thanh ra loa , giúp sinh viên tiếp cận thí nghiệm hoặc nội dung video tốt hơn .",1,1,1,3
"dạy tâm huyết , hướng dẫn rõ ràng , em rất hài lòng về thầy x .đã rất tốt .nếu được phòng thí nghiệm có thể có thêm các thiết bị thật để chạy và phát triển ứng dụng windows phone để các bạn biết điểm khác nhau giữa chạy thiết bị giả lập và thiết bị thật .em nghĩ nên thực hành nói nhiều hơn .",3,1,1,3
"nhưng mong cô giảm tải bớt phần đồ án .em xin cảm ơn !giáo viên chưa chấm đúng điểm .do phòng học khá đông và máy chiếu không rõ , nên việc giảng viên sử dụng các đoạn code trong ide để minh họa gây khó khăn cho các sinh viên ngồi xa và hoặc mắt kém .",1,1,1,2
"khả năng truyền đạt kiến thức cao , thường hay gọi lên bảng để kiểm tra năng lực sinh viên .thực sự thì giảng viên này không dạy lớp em , nên những đánh giá em chọn mặc định mức độ 3 .nội dung giảng dạy quá nhàm chán , khô khan .hệ thống máy tính quá tệ , thua cả hệ thường trong khi em học chất lượng cao .",3,1,1,2
"không nhiệt tình , không cập nhật slide .hoàn toàn hài lòng .giúp em hiểu ra được nhiều cái hay .riêng trang thiết bị quá kém .",1,2,1,3
"giảng phần bài tập hơi nhanh .mỗi một vấn đề đều phải dừng lại hỏi xem còn sinh viên nào có cách khác không , hay đơn giản là cách hiểu khác trên cùng một vấn đề .nhiệt tình , dạy hay , dễ hiểu .tạo group lớp để thảo luận , giải đáp các thắc mắc rất hiệu quả và tốt !",1,1,1,2
"giáo viên dạy tốt nên phát huy ngoài ra không cần cải tiến thêm đều gì .đề nghị cho nhiều bài kiểm tra hơn .giọng nói hơi nhỏ .bàn giáo viên rất dơ , quạt máy thì chạy như không có chạy , mở chỉ thêm tốn điện , không có mát .",3,1,1,2
"cần có một phương pháp giảng khác , chúng em là sinh viên chứ không phải là những người đi làm .giảng dạy dễ hiểu , dễ tiếp thu .thầy cho nhiều bài tập để thực hành .tại trường đang có 2 công trình đang xây nên lúc vào học rất ồn .",3,1,1,1
"vậy là được .cô dạy rất nhiệt tình và tận tụy .thang điểm đưa ra đầu khóa học không rõ ràng , nhất quán so với thang điểm cuối khóa .máy chiếu và dàn loa không đáp ứng được .",3,1,1,3
"theo em môn kiến trúc máy tính nên có thêm phần thực hành vì như vậy việc học sẽ dễ hình dung hơn rất nhiều .có kiến thức để lập trình .cần bổ sung các kiến thức về kiến trúc của dbms .phòng thực hành khoa wzjwz70 máy hư tùm lum , không hiểu sao phòng thực hành mấy khoa khác như wzjwz71 , wzjwz72 đầu tư mới với tốt hơn nhiều .",3,1,1,2
cho rất nhiều ví dụ và bài tập mà thông qua đó làm sinh viên dễ tiếp thu bài .cần giảng bài bằng tiếng anh nhiều hơn .bài tập nhiều và khó .phải nâng cấp phòng máy .,3,1,1,3
"lớp học khá chật so với số lượng sinh viên .cô dạy rất tận tâm , nhiệt tình .thú vị .nói chung , tôi và bạn bè sau khi học môn nay đã từ bỏ lập trình android .",3,1,1,3
"giảng viên dạy dễ hiểu , dễ tiếp thu .hiện có quá nhiều kiến thức , quá rộng , không tập trung chuyên sâu nên gây khó khăn trong tiếp thu .sự kiên trì của giảng viên với lớp dù sinh viên có mặt khá ít .tăng cường chất lượng phòng học .",3,1,1,2
phân biệt rõ ràng giữa đúng và sai .có một số phần chưa phân bổ hợp lý lắm .bài giảng tạo cảm giác hứng thú và tiếp thu bài tốt .thầy dạy rất hay .,1,3,1,2
"cô dạy khá dễ hiểu .bài tập hơi nhiều .cô hỗ trợ tốt , nhiệt tình .nâng cao cơ sở vật chất giảng dạy .",3,1,1,3
"chia sẻ nhiều slide có giá trị học tập cao .thưa , không có ạ .kiến thức thực cần phải tế hơn .nâng cao chất lượng cơ sở vật chất .",3,1,1,2
"không hướng dẫn nhiều về môn học cho sinh viên .đánh giá cao colonsmile .cải thiện chất lượng phòng học và các trang thiết bị hỗ trợ việc học tập .giảng viên không tương tác với sinh viên , bài giảng thiên về lý thuyết rất nhàm chán .",1,3,1,3
"đảm bảo giờ lên lớp , số tiết dạy .giảng viên nhiệt tình chia sẻ những kiến thức thực tế , các kỹ năng xã hội cần thiết , hữu ích .các dụng cụ thực hành không được cung cấp đầy đủ .hơi cứng nhắc trong vấn đề này .",3,3,1,1
"thầy có phương pháp chấm bài hay , tuy khó nhưng rất bổ ích cho sinh viên .cần có tài liệu bằng hình ảnh , video trực quan sinh động hơn , dễ nắm bắt bài học nhanh chóng hơn .phòng học cần phù hợp với số lượng sinh viên .kỹ năng đọc của em còn chưa thể hiện được .",3,1,1,1
"cô giảng dạy tận tình , nhiệt huyết .nhiều phòng thực hành không có visual hay dev , rất bất lợi cho những bạn chưa có lap .nội dung chương trình học cần rõ ràng hơn , cần cập nhật chương trình học , nội dung bài giảng trên slide còn lủng củng .em cảm ơn ?",3,1,1,2
giảng viên cho bài tập để làm .dễ tiếp thu .có tính thực tiễn .phòng máy thực hành cần nâng cấp .,2,3,1,3
"giảng dạy hay , nhiệt tình , dễ hiểu .chúc các thầy cô , anh chị làm việc vui vẻ !nên có nhiều dụng cụ cho sinh viên thực hành hơn với sĩ số lớp đông .cần nâng cao chất lượng trang thiết bị .",3,1,1,3
"cách truyền đạt của giảng viên tốt .bài giảng .giảng viên nhiệt tình , quan tâm , dạy tốt .sáo rỗng .",3,2,1,1
"nhiệt tình trong giảng dạy , vui vẻ , hòa đồng với sinh viên .theo quan điểm của em về các môn học chuyên ngành của sinh viên thì nhà trường không nên bắt buộc sinh viên phải thi học kỳ để lấy điểm số .tất cả các hoạt động trên lớp .phòng học cần lắp thêm quạt và ổ cắm vì sinh viên phải sử dụng laptop để làm bài tập , cần có thêm màn che cửa sổ để có thể theo dõi bài giảng trên slide tốt hơn .",3,1,1,2
"làm được nhiều bài tập .rất nhiều sinh viên không biết "" thực hành này để làm gì "" khi chỉ lên lớp , chạy chương trình có sẵn , chụp ảnh từng bước và dán vào báo cáo mà không biết chương trình chạy đúng hay sai , làm sao để sửa , có những hàm hỗ trợ nào .phòng máy ngon hơn .hấp dẫn .",3,1,1,3
"nhưng ra đề đừng đánh đố sinh viên .cách giảng dạy hay .nâng cao chất lượng phòng học và các trang thiết bị hỗ trợ .các tiết học chưa được sinh động , không hấp dẫn được sinh viên , có nhiều sự buồn chán .",3,1,1,1
thầy khá là tận tâm trong việc truyền đạt kiến thức .kiến thức của môn này có lẽ hiếm khi nào tụi em dùng tới .hình thức điểm danh .giải đáp rất mơ hồ .,1,1,3,1
